Seq,tracer,source_catalog,object_label,ra_deg,dec_deg,x_arcmin,y_arcmin,HRV,Maj,Min,PA,source_candidate_id,new_candidate_id,candidate_id,cap30_postpv_id,postpv_class_final,science_tier_postpv,bb86_relation,bb86_primary_flag,origin,is_bb86,is_new,foreground_review_flag,has_video,video_path,video_name,contrast_joint_refit_png,summary_2dcg_png
543,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0997,10.459269110283923,41.39994718139541,-10.166730288738815,7.8718308837248685,-305.5799501299175,313.2,219.24,-65.0,14347,918,918,CAP30_POSTPV_0997,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
544,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1000,11.049099832992464,41.87808154984689,16.433125225920968,36.55989299081355,-132.3802746536915,319.0,287.1,-45.0,14514,936,936,CAP30_POSTPV_1000,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
545,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1001,10.090048804497336,40.953488502483225,-26.817620805092574,-18.915689851006334,-425.1702022444545,291.6,291.6,65.0,14671,900,900,CAP30_POSTPV_1001,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
546,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1007,11.020466187145866,41.64676808367307,15.141821105850873,22.68108502038416,-95.2660584802145,432.0,345.6,5.0,15345,1008,1008,CAP30_POSTPV_1007,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
547,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1011,10.353818409366744,41.382193638612215,-14.922286926134644,6.806618316733051,-322.0751573181295,506.25299999999993,506.25299999999993,-25.0,15741,786,786,CAP30_POSTPV_1011,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
548,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1012,10.561268915239909,41.606214054440265,-5.56680022423896,20.247843266416083,-264.3419321593875,264.0,211.2,35.0,15810,978,978,CAP30_POSTPV_1012,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
549,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1013,10.902892930742857,41.118849113429256,9.83956825210544,-8.994053194244458,-338.5703645063415,440.22,396.198,-55.0,15821,702,702,CAP30_POSTPV_1013,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
550,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1015,10.278675560254827,41.26153637097495,-18.31103704101216,-0.4328177415027312,-334.4465627092885,253.0,227.7,-5.0,15889,966,966,CAP30_POSTPV_1015,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
551,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1016,10.467039223220604,41.40190650856181,-9.816318088270176,7.989390513708656,-301.4561483328645,303.6,182.16,-20.0,15970,840,840,CAP30_POSTPV_1016,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
552,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1021,10.137544879556108,40.9477518678129,-24.675669418980952,-19.25988793122599,-470.5320220120375,414.7,290.29,45.0,16789,858,858,CAP30_POSTPV_1021,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
553,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0027,11.307931141774349,41.906988661400575,28.105754594314355,38.29431968403469,-58.15184230673751,414.7,290.29,85.0,517,163,163,CAP30_POSTPV_0027,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
554,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0051,11.34981113420161,41.89620102864996,29.994435031990854,37.64706171899789,-54.0280405096845,264.0,264.0,-45.0,1326,307,307,CAP30_POSTPV_0051,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
555,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0058,11.373511068506602,41.93092798233411,31.063241392779915,39.73067894004686,-49.9042387126315,303.6,273.23999999999995,-90.0,1644,349,349,CAP30_POSTPV_0058,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
556,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0071,11.64469473355086,42.0477800449861,43.29293040421112,46.741802699166044,-54.0280405096845,319.0,319.0,-90.0,2269,427,427,CAP30_POSTPV_0071,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
557,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0104,11.641385632224637,42.10128795899642,43.14369840633092,49.95227753978554,-45.780436915578505,799.8479999999998,479.9087999999999,30.0,5156,637,637,CAP30_POSTPV_0104,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
558,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0204,11.270787365146626,41.94718463094173,26.430665363578512,40.70607785650381,-54.0280405096845,303.6,273.23999999999995,-15.0,600,182,182,CAP30_POSTPV_0204,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
559,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0223,11.594970747407874,42.24557295043138,41.05050593208007,58.60937702588302,-54.0280405096845,264.0,237.6,60.0,1345,308,308,CAP30_POSTPV_0223,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
560,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0225,11.629103321974302,42.24433076745877,42.589797659104896,58.53484604752637,-54.0280405096845,345.0,310.5,85.0,1426,320,320,CAP30_POSTPV_0225,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
561,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0238,11.32461274989421,42.04427376961238,28.85805241241186,46.531426176743054,-49.9042387126315,366.85,330.165,45.0,1975,404,404,CAP30_POSTPV_0238,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
562,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0248,11.680902433763954,42.23306679222764,44.92580498518191,57.85900753365851,-45.780436915578505,440.22,440.22,-90.0,2727,464,464,CAP30_POSTPV_0248,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
563,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0262,11.273585327111697,42.00745434829039,26.55684628488526,44.32226089742343,-54.0280405096845,483.0,483.0,-90.0,4149,560,560,CAP30_POSTPV_0262,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
564,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0272,11.336256847765512,41.95767217587103,29.38317141528925,41.33533055226209,-58.15184230673751,870.0,870.0,-90.0,5252,644,644,CAP30_POSTPV_0272,postpv_keep_not_DF,science_review_velocity_BB86,,,,,,,False,,,,
565,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0289,11.358025367657683,41.94963125958154,30.36487593085056,40.85287557489238,-62.275644103790505,504.0,504.0,-90.0,10118,1304,1304,CAP30_POSTPV_0289,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
566,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0305,11.363760497630956,41.99710311950856,30.623515609615197,43.70118717051369,-62.275644103790505,453.6,408.24,-90.0,13184,692,692,CAP30_POSTPV_0305,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
567,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0306,11.447714309226976,41.9845004718614,34.40961757477612,42.9450283116843,-49.9042387126315,504.0,504.0,-90.0,13188,686,686,CAP30_POSTPV_0306,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
568,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0420,11.55530540228898,42.199476272123846,39.26170041809013,55.843576327430924,-49.9042387126315,440.22,440.22,-90.0,3256,501,501,CAP30_POSTPV_0420,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
569,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0424,11.673137475205948,42.12047200597849,44.575625233995325,51.10332035870968,-54.0280405096845,420.0,420.0,-90.0,3646,531,531,CAP30_POSTPV_0424,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
570,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0440,11.800660335946707,42.331873805347456,50.32657977048265,63.78742832084754,-54.0280405096845,720.0,720.0,-90.0,5631,663,663,CAP30_POSTPV_0440,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
571,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0503,11.666521881660588,42.18901251729557,44.27727890228473,55.21575103773458,-45.780436915578505,700.3499999999999,490.2449999999999,-85.0,16681,831,831,CAP30_POSTPV_0503,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
572,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0506,11.35422928484131,41.99715810215148,30.19368231453038,43.70448612908902,-41.6566351185255,600.0,420.0,-50.0,17059,879,879,CAP30_POSTPV_0506,postpv_keep_not_DF,science_review_velocity_BB86,,,,,,,False,,,,
573,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0546,11.336859657218149,41.92530454773653,29.41035657829566,39.393272864192,-58.15184230673751,303.6,303.6,-55.0,963,250,250,CAP30_POSTPV_0546,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
574,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0552,11.353811706696508,41.99299336667805,30.17485060927975,43.45460200068317,-54.0280405096845,522.0,365.4,-60.0,1159,286,286,CAP30_POSTPV_0552,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
575,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0557,11.516753924418383,42.1908657148304,37.52312746528517,55.32694288982427,-58.15184230673751,319.0,255.2,10.0,1389,316,316,CAP30_POSTPV_0557,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
576,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0562,11.398060324450531,42.005788741055866,32.170349985059204,44.22232446335215,-58.15184230673751,319.0,319.0,30.0,1679,358,358,CAP30_POSTPV_0562,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
577,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0563,11.656032968212443,42.18965555615812,43.804255759398565,55.25433336948751,-41.6566351185255,366.85,330.165,45.0,1709,364,364,CAP30_POSTPV_0563,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
578,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0584,11.598136936342009,42.192065761321125,41.193292946960106,55.398945679267655,-45.780436915578505,360.0,324.0,-90.0,3275,502,502,CAP30_POSTPV_0584,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
579,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0603,11.27926502535484,41.91505554679916,26.81298613453692,38.77833280794974,-49.9042387126315,609.0,365.4,-60.0,5184,640,640,CAP30_POSTPV_0603,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
580,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0669,11.612523732761405,42.00956180947592,41.84210063252359,44.448708568555304,-54.0280405096845,827.9999999999999,579.5999999999999,15.0,16299,850,850,CAP30_POSTPV_0669,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
581,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0675,11.419048827667211,42.04274668173438,33.116877745547754,46.43980090406288,-41.6566351185255,579.5999999999999,579.5999999999999,-90.0,17061,880,880,CAP30_POSTPV_0675,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
582,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0676,11.337315178881164,42.00628253517427,29.430899439075052,44.25195211045647,-41.6566351185255,420.0,294.0,10.0,17196,862,862,CAP30_POSTPV_0676,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
583,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0726,11.356374662081532,42.04103977605474,30.290433335488196,46.33738656328447,-45.780436915578505,264.0,184.8,45.0,1357,311,311,CAP30_POSTPV_0726,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
584,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0755,11.454877139865484,41.97417450833373,34.73264289835603,42.325470500024096,-41.6566351185255,360.0,360.0,-90.0,3192,497,497,CAP30_POSTPV_0755,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
585,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0762,11.70819313571587,42.04140740550928,46.15654577379512,46.359444330557125,-54.0280405096845,504.0,504.0,-90.0,3797,539,539,CAP30_POSTPV_0762,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
586,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0765,11.303787219955597,41.88381428620244,27.9188743295213,36.90385717214639,-54.0280405096845,462.55,231.275,45.0,4055,557,557,CAP30_POSTPV_0765,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
587,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0827,11.608549900726056,42.14767058492329,41.662890981499615,52.73523509539757,-49.9042387126315,827.9999999999999,827.9999999999999,-90.0,14455,947,947,CAP30_POSTPV_0827,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
588,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0849,11.351659451368135,42.00161773210992,30.07778940415556,43.97206392659541,-58.15184230673751,462.55,370.04,-30.0,17064,881,881,CAP30_POSTPV_0849,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
589,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0918,11.307476494503645,41.95602342080349,28.085251166389597,41.236405248209564,-54.0280405096845,382.8,382.8,-90.0,2266,426,426,CAP30_POSTPV_0918,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
590,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0928,11.396740613068015,41.88772893233512,32.11083438042136,37.138735940107495,-49.9042387126315,440.22,396.198,35.0,3079,492,492,CAP30_POSTPV_0928,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
591,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0929,11.624207971992794,42.16754966076495,42.3690299079714,53.92797964589704,-54.0280405096845,414.0,414.0,-90.0,3197,498,498,CAP30_POSTPV_0929,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
592,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0937,11.381677478582748,42.08006342527586,31.431525579641942,48.67880551655176,-45.780436915578505,360.0,360.0,-90.0,3887,546,546,CAP30_POSTPV_0937,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
593,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0943,11.841480337394504,42.40566604134605,52.16745732876497,68.21496248076329,-58.15184230673751,700.3499999999999,700.3499999999999,-90.0,4498,582,582,CAP30_POSTPV_0943,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
594,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1018,11.391422397936472,42.11487091554513,31.87099649363694,50.76725493270814,-54.0280405096845,504.0,504.0,-90.0,16385,810,810,CAP30_POSTPV_1018,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
595,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1024,11.326874798332238,42.0830161759592,28.9600650056901,48.85597055755227,-58.15184230673751,411.84,288.288,40.0,17019,888,888,CAP30_POSTPV_1024,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
596,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_1026,11.676507522335497,42.251857983568144,44.72760573157257,58.986479014088786,-45.780436915578505,574.2,516.7800000000001,10.0,17254,864,864,CAP30_POSTPV_1026,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
597,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 779,10.627686644695052,41.6968232919242,-2.571530667906333,25.68439751545199,-243.7229231741225,360.0,342.0,-75.0,779,779,779,,,,,,,,,,False,,,,
598,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 10321,10.438698854543992,41.30671036417537,-11.094396158819576,2.2776218505225643,-375.6845806798185,300.0,210.0,30.0,10321,1120,1120,,,,,,,,,,False,,,,
599,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 6257,10.418330881115685,41.359165505995634,-12.012939614527488,5.424930359738198,-322.0751573181295,883.05,529.8299999999999,-90.0,6257,1015,1015,,,,,,,,,,False,,,,
600,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 137,10.868084464937676,41.13182643618054,8.269795560623727,-8.215413829167488,-313.82755372402346,300.0,270.0,45.0,137,51,51,,,,,,,,,,False,,,,
601,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 6505,10.98078637712399,41.78882556166058,13.352363261769437,31.204533699634993,-161.2468872330625,319.0,255.2,0.0,6505,1086,1086,,,,,,,,,,False,,,,
602,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 7118,10.846382863805774,41.15519231489917,7.2911089098257635,-6.813461106049772,-334.4465627092885,720.0,720.0,-90.0,7118,1138,1138,,,,,,,,,,False,,,,
603,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 1258,11.013449611946491,41.801377505436925,14.825391528133993,31.957650326215656,-144.7516800448505,382.8,306.24,15.0,1258,1258,1258,,,,,,,,,,False,,,,
604,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 7157,10.959441277960838,41.238590164951226,12.389753937048818,-1.8095901029262507,-289.0847429417055,870.0,870.0,-90.0,7157,1135,1135,,,,,,,,,,False,,,,
605,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 1091,11.043432869976415,41.3307218442315,16.17755970240668,3.718310653890029,-260.21813036233453,720.0,576.0,15.0,1091,273,273,,,,,,,,,,False,,,,
606,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 2588,10.790267435274686,41.70178963625855,4.7604467493066265,25.98237817551336,-218.98011239180448,462.55,323.785,45.0,2588,454,454,,,,,,,,,,False,,,,
607,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 12014,10.794130263837529,41.67609091491242,4.9346504279106975,24.44045489474547,-227.2277159859105,435.0,304.5,30.0,12014,734,734,,,,,,,,,,False,,,,
608,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 3574,10.87620148032825,41.6986243412665,8.635852173626306,25.792460475990282,-185.9896980153805,432.0,259.2,0.0,3574,522,522,,,,,,,,,,False,,,,
609,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 44,10.895800071633206,41.7190077732562,9.519698465336491,27.015466395372272,-190.1134998124335,264.0,211.2,40.0,44,21,21,,,,,,,,,,False,,,,
610,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 13580,10.786749150397457,41.82915877920287,4.6017811088259934,33.624526752172414,-231.3515177829635,432.0,259.2,60.0,13580,756,756,,,,,,,,,,False,,,,
611,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0879,10.16413032425155,40.86439990911963,-23.47673392704121,-24.26100545282182,-544.7604543589915,414.0,372.6,75.0,593,180,180,CAP30_POSTPV_0879,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
612,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0382,11.367223903887586,41.84929087733458,30.77970636480658,34.832452640075076,-66.3994459008435,366.85,220.11,45.0,1020,261,261,CAP30_POSTPV_0382,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
613,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0995,11.063228024903848,41.83831186961,17.070270510250115,34.17371217660033,-136.5040764507445,396.0,356.40000000000003,-30.0,14225,924,924,CAP30_POSTPV_0995,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
614,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 14735,11.32913537417964,41.62171576372951,29.06201118890125,21.17794582377087,-165.3706890301155,382.8,363.66,-10.0,14735,892,892,,,,,,,,,,False,,,,
615,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 6469,10.9242052763794,41.25005750063589,10.800700476631281,-1.1215499618464264,-297.3323465358115,462.55,277.53,50.0,6469,1079,1079,,,,,,,,,,False,,,,
616,HI,CAP30 final science catalogue — 616 H I cavities,CAP30 source 9699,10.334183116525756,40.65850723428449,-15.807788363156941,-36.614565942930284,-458.1606166208785,864.0,864.0,-90.0,9699,1278,1278,,,,,,,,,,False,,,,
