object_uid,tracer,source_catalog,display_label,hi_seq,ra_deg,dec_deg,x_arcmin,y_arcmin,major_arcsec,minor_arcsec,pa_deg,marker_size,has_video,notes,source_candidate_id,new_candidate_id,candidate_id,cap30_postpv_id,postpv_class_final,science_tier_postpv,bb86_relation,bb86_primary_flag,origin,is_bb86,is_new,foreground_review_flag,Maj_pc,PA_astro_deg,age_myr,mass_msun,luminosity,v9_final_score,v9_reject_reason,validation_png,e_bv,Min_pc,fuv_mag,v_center_kms,area_pc2,area_arcsec2,flux,nuv_mag,video_url,video_path,video_name,video_release_tag,v11_source_candidate_id,v11_match_sep_arcsec,v11_diagnostic_png,v11_plot_class,v11_passes_2dcg,v11_joint_2dcg_score,v11_final_Maj_pc,v11_final_Min_pc,v11_final_PA_astro_deg,v11_final_v_center_kms,flux_erg_cm2_s,luminosity_erg_s_at_690kpc,count_rate,detection_likelihood,hardness_hr1,hardness_hr2,hardness_hr3,hardness_hr4,source_class,band
XRAY_XMM_Stiele2011_0225,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0225,,9.893291666666665,40.91769444444444,-35.6908639853398,-21.063333333333247,6.84,6.84,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82e-15,2.745719538625541e+35,0.00298,48.8,0.62,0.25,-0.18,-0.23,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0226,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0226,,9.893416666666669,41.02619444444444,-35.685226805363605,-14.553333333333285,10.14,10.14,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73e-15,3.264102273096337e+35,0.00373,15.5,,0.42,-0.09,-0.98,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0227,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0227,,9.893458333333331,41.39486111111111,-35.68334774537159,7.56666666666689,12.3,12.3,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14e-14,6.494025464798997e+35,0.0101,44.9,0.02,0.14,-0.29,0.24,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0228,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0228,,9.893916666666666,41.12708333333333,-35.66267808545932,-8.499999999999943,4.14,4.14,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89e-14,1.646292420462202e+36,0.0208,629.0,0.65,0.26,-0.19,-0.47,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0229,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0229,,9.89425,40.46952777777778,-35.647645605523074,-47.95333333333318,11.96,11.96,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39e-15,1.93111809874286e+35,0.00354,7.5,-0.87,0.89,-0.26,,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0230,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0230,,9.894291666666666,40.40322222222222,-35.64576654553106,-51.9316666666667,8.4,8.4,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95e-15,1.6804715018558805e+35,0.00373,11.7,,0.87,-0.15,-1.0,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0231,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0231,,9.895083333333332,41.15933333333333,-35.610064405682536,-6.565000000000083,3.72,3.72,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23e-13,7.00671168570418e+36,0.0915,4310.0,0.61,0.32,-0.29,-0.29,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0232,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0232,,9.8985,40.747166666666665,-35.455981486336135,-31.29499999999993,6.7,6.7,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06e-14,6.038304379549944e+35,0.00728,91.5,0.63,0.22,-0.01,-0.13,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0233,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0233,,9.901333333333334,40.226083333333335,-35.32820540687821,-62.55999999999972,10.78,10.78,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18e-15,1.8114913138649832e+35,0.00267,14.7,0.65,-0.17,-0.2,,<fg Star>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0234,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0234,,9.903583333333334,40.59152777777778,-35.22673616730867,-40.633333333333184,7.9,7.9,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67e-15,3.229923191702659e+35,0.00321,28.0,,0.52,-0.01,-0.21,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0235,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0235,,9.906125,40.82502777777778,-35.11211350779498,-26.623333333332795,10.98,10.98,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95e-15,3.959076928101143e+35,0.00311,19.8,,,0.89,-0.02,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0236,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0236,,9.909166666666666,40.42433333333333,-34.97494212837692,-50.66500000000005,7.44,7.44,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13e-15,3.491962815720864e+35,0.00556,51.7,0.47,0.01,-0.49,-0.35,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0237,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0237,,9.910374999999998,40.18433333333333,-34.92044938860813,-65.06500000000017,3.96,3.96,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26e-14,1.857063422389889e+36,0.0342,1470.0,0.63,-0.16,-0.77,-0.86,<fg Star>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0238,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0238,,9.911333333333332,40.79855555555555,-34.87723100879148,-28.2116666666667,4.3,4.3,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9e-14,1.651988934027815e+36,0.0198,438.0,0.71,0.23,-0.24,-0.39,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0239,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0239,,9.913,41.296194444444446,-34.80206860911025,1.6466666666669028,4.24,4.24,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61e-14,3.19574411030898e+36,0.0279,1030.0,0.24,0.05,-0.3,-0.24,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0240,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0240,,9.913541666666667,40.89936111111111,-34.77764082921387,-22.1633333333331,10.44,10.44,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79e-15,3.8679327110513325e+35,0.00371,19.1,,0.69,0.11,-0.67,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0241,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0241,,9.913541666666667,41.00658333333333,-34.77764082921387,-15.729999999999931,5.8,5.8,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6e-15,2.6203962401820512e+35,0.00372,64.6,0.38,0.08,-0.23,-0.88,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0242,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0242,,9.915416666666664,41.16047222222222,-34.69308312957267,-6.496666666666755,8.08,8.08,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08e-14,6.152234650862207e+35,0.00693,67.2,0.52,0.08,-0.36,-0.52,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0243,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0243,,9.917166666666663,40.553916666666666,-34.6141626099075,-42.88999999999987,10.34,10.34,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24e-15,1.2760190386973468e+35,0.00169,10.7,0.74,0.2,-0.03,-0.85,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0244,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0244,,9.918291666666669,40.59133333333334,-34.563427990122655,-40.64499999999953,4.9,4.9,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15e-14,6.550990600455128e+35,0.00751,416.0,0.91,0.41,-0.21,-0.27,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0245,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0245,,9.919958333333332,41.01308333333333,-34.488265590441586,-15.339999999999776,8.58,8.58,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3e-15,1.3101981200910256e+35,0.00184,17.4,0.27,0.42,-0.42,-0.11,<AGN>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0246,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0246,,9.921583333333333,41.02436111111111,-34.414982250752445,-14.6633333333331,8.96,8.96,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97e-15,3.400818598671054e+35,0.00376,19.8,,0.8,-0.32,-0.99,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0247,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0247,,9.921625,40.47958333333334,-34.41310319076044,-47.34999999999957,9.46,9.46,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9e-15,3.360943003711761e+35,0.00378,15.8,0.64,0.29,0.12,-0.75,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0248,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0248,,9.922458333333331,41.160222222222224,-34.37552199091982,-6.5116666666664,7.76,7.76,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16e-14,6.607955736111261e+35,0.0104,37.7,0.01,-0.12,-0.08,-0.65,,XMM EPIC broad band
XRAY_XMM_Stiele2011_0249,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0249,,9.924041666666666,41.35444444444445,-34.30411771122277,5.141666666666964,7.44,7.44,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67e-14,9.513177654573967e+35,0.00766,67.5,,0.86,0.27,-0.31,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0250,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0250,,9.92525,41.14202777777778,-34.249624971453905,-7.603333333333211,9.26,9.26,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41e-15,2.5121624824354013e+35,0.00313,10.8,,0.34,0.31,-0.08,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0251,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0251,,9.926041666666665,40.61655555555556,-34.21392283160546,-39.131666666666405,7.06,7.06,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06e-15,1.7431331510776253e+35,0.00174,25.2,,0.66,-0.05,-0.02,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0252,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0252,,9.927208333333333,41.26788888888889,-34.1613091518286,-0.0516666666663923,11.72,11.72,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4e-14,2.5064659688697884e+36,0.0363,222.0,0.52,-0.1,-0.7,-0.24,<GCl>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0253,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0253,,9.927541666666666,41.04869444444444,-34.14627667189235,-13.203333333333234,5.12,5.12,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86e-15,3.907808306010624e+35,0.00538,169.0,0.35,-0.12,-0.16,0.12,,XMM EPIC broad band
XRAY_XMM_Stiele2011_0254,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0254,,9.928416666666664,40.988,-34.106816412059814,-16.844999999999857,7.14,7.14,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7e-15,2.107710019276868e+35,0.00268,44.2,0.93,0.5,-0.14,-0.61,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0255,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0255,,9.928666666666665,40.556,-34.09554205210767,-42.76499999999999,7.02,7.02,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14e-15,2.928007972725161e+35,0.00206,40.3,,,0.88,-0.53,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0256,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0256,,9.929875,40.89252777777778,-34.04104931233879,-22.573333333333068,7.92,7.92,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66e-15,9.456212518917836e+34,0.00329,24.4,-0.4,-0.46,0.63,-0.25,,XMM EPIC broad band
XRAY_XMM_Stiele2011_0257,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0257,,9.930083333333334,40.32525,-34.03165401237858,-56.60999999999959,8.4,8.4,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86e-15,3.338156949449309e+35,0.00284,18.7,1.0,0.24,0.3,0.2,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0258,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0258,,9.931541666666666,40.66158333333333,-33.965886912657645,-36.429999999999865,4.84,4.84,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97e-15,3.400818598671054e+35,0.00694,261.0,0.54,-0.51,-0.73,,fg Star,XMM EPIC broad band
XRAY_XMM_Stiele2011_0259,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0259,,9.931791666666664,40.99480555555556,-33.954612552705505,-16.436666666666326,6.3,6.3,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53e-15,3.150172001784075e+35,0.00424,88.8,0.79,0.13,-0.26,-0.77,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0260,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0260,,9.932458333333331,40.60683333333333,-33.924547592833015,-39.714999999999776,6.92,6.92,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86e-15,1.6292028797653622e+35,0.00213,30.8,0.56,0.35,-0.32,-0.01,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0261,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0261,,9.934,41.143972222222224,-33.85502237312798,-7.486666666666366,12.78,12.78,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66e-15,2.084923965014415e+35,0.00216,8.8,,0.88,-0.37,-0.51,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0262,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0262,,9.934,41.07558333333333,-33.85502237312798,-11.589999999999776,9.68,9.68,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18e-15,1.2418399573036675e+35,0.00158,10.1,-0.21,0.19,0.0,0.33,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0263,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0263,,9.938666666666666,40.497194444444446,-33.64456765402078,-46.29333333333307,6.74,6.74,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86e-15,1.6292028797653622e+35,0.00366,95.9,0.42,-0.93,,,SNR,XMM EPIC broad band
XRAY_XMM_Stiele2011_0264,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0264,,9.939708333333334,41.31658333333333,-33.597591154220034,2.8700000000002035,5.6,5.6,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27e-14,7.234572228328708e+35,0.0117,143.0,0.29,0.15,-0.42,-0.29,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0265,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0265,,9.941,40.748333333333335,-33.539340294467216,-31.22499999999974,8.42,8.42,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33e-15,1.896939017349181e+35,0.00237,15.4,,0.87,0.03,0.26,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0266,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0266,,9.946416666666666,40.18622222222222,-33.29506249550351,-64.95166666666663,10.38,10.38,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56e-15,4.306564255603545e+35,0.00444,20.5,,0.55,-0.05,-0.43,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0267,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0267,,9.950666666666669,40.91111111111111,-33.103398376316576,-21.458333333333144,10.54,10.54,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14e-15,6.494025464798997e+34,0.00121,9.81,-0.03,-0.78,,,<fg Star>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0268,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0268,,9.951458333333331,40.57627777777778,-33.06769623646814,-41.54833333333286,7.84,7.84,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52e-15,2.0051727750958305e+35,0.00265,30.2,0.94,0.44,-0.3,-0.76,<AGN>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0269,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0269,,9.952208333333331,41.168416666666666,-33.03387315661154,-6.0199999999998965,4.2,4.2,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95e-14,1.6804715018558806e+36,0.0261,806.0,0.37,-0.06,-0.39,-0.24,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0270,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0270,,9.953666666666669,40.97519444444445,-32.96810605689052,-17.613333333332974,5.24,5.24,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95e-15,3.389425571539827e+35,0.00411,140.0,0.65,0.19,-0.29,-0.05,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0271,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0271,,9.954541666666666,40.58680555555556,-32.92864579705798,-40.9166666666664,4.86,4.86,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14e-14,6.494025464798997e+35,0.00693,318.0,0.76,0.58,-0.17,-0.3,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0272,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0272,,9.955916666666663,41.07255555555556,-32.866636817321066,-11.77166666666622,8.92,8.92,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79e-15,1.5893272848060702e+35,0.00152,13.6,,0.87,-0.03,-0.03,<AGN>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0273,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0273,,9.957166666666666,41.04808333333333,-32.810265017560184,-13.23999999999998,4.62,4.62,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02e-14,5.810443836925418e+35,0.00793,306.0,0.57,0.3,-0.42,-0.16,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0274,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0274,,9.961208333333332,41.27111111111111,-32.62799619833346,0.141666666666822,9.62,9.62,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69e-15,2.102013505711254e+35,0.00296,8.93,,0.7,0.24,-0.25,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0275,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0275,,9.962041666666666,40.708444444444446,-32.590414998492854,-33.618333333333084,9.64,9.64,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08e-15,1.7545261782088518e+35,0.00271,10.7,,0.37,-0.09,0.01,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0276,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0276,,9.962375,40.92786111111111,-32.57538251855661,-20.45333333333346,4.0,4.0,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59e-14,1.475397013493807e+36,0.017,1100.0,0.74,0.34,-0.18,-0.39,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0277,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0277,,9.962916666666665,40.84230555555556,-32.55095473866031,-25.58666666666653,8.88,8.88,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41e-15,4.221116552119348e+35,0.00379,18.4,,0.79,-0.16,-0.66,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0278,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0278,,9.964166666666666,41.42872222222222,-32.49458293889943,9.598333333333358,6.72,6.72,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27e-15,5.280668075323394e+35,0.0101,92.1,0.06,0.12,-0.62,0.19,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0279,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0279,,9.968166666666669,40.187916666666666,-32.314193179664635,-64.84999999999985,10.68,10.68,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01e-15,2.8539532963721905e+35,0.00348,11.1,0.62,0.06,-0.16,0.13,,XMM EPIC broad band
XRAY_XMM_Stiele2011_0280,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0280,,9.969291666666663,40.21905555555556,-32.26345855987994,-62.981666666666456,5.18,5.18,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65e-14,9.399247383261704e+35,0.0101,155.0,0.83,0.56,-0.2,-0.1,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0281,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0281,,9.970708333333333,40.328833333333336,-32.19957052015095,-56.3949999999997,7.3,7.3,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7e-15,3.816664088960814e+35,0.00462,44.9,0.74,0.39,-0.3,-0.16,<hard>,XMM EPIC broad band
XRAY_XMM_Stiele2011_0282,X-ray,Stiele+2011 XMM M31 deep survey,XMM 0282,,9.9775,40.150277777777774,-31.89328374145032,-67.1083333333334,4.68,4.68,,6.0,False,"Position marker. major/minor encode 2 x ePos when available, not a resolved source size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52e-14,2.0051727750958303e+36,0.0286,472.0,0.34,0.01,-0.27,0.08,<hard>,XMM EPIC broad band
